loan_id|bought_home_before|credit_score|dti|is_insured|ltv|multi_borrowers|orig_rate|prop_type|purpose|state|delq
F106Q1311636|1|699|26|0|29|1|6.0|Planned unit development|Purchase|others|0
F106Q1311637|1|633|20|0|58|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311638|1|674|38|0|74|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311639|1|804|21|0|21|1|6.0|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1311640|1|738|45|0|60|0|6.0|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1311664|1|800|42|0|59|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311665|1|712|43|0|36|0|6.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311666|1|678|27|0|60|1|6.625|1-4 Fee simple|No cash-out refinance|others|0
F106Q1311667|1|774|14|0|45|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311668|1|693|33|0|58|1|6.25|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1311669|1|682|57|0|30|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311670|1|654|55|0|57|0|6.5|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1311671|1|678|23|0|54|1|6.625|1-4 Fee simple|No cash-out refinance|others|0
F106Q1311976|0|772|33|0|27|1|5.875|Planned unit development|No cash-out refinance|others|0
F106Q1311982|0|754|57|0|80|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1311997|0|688|45|0|57|0|5.875|Condo|Cash-out refinance|others|0
F106Q1312024|1|741|41|0|50|1|5.875|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1312218|0|813|30|0|19|0|5.875|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1312219|0|794|26|0|68|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312220|0|741|17|0|25|1|6.25|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1312283|0|792|11|0|42|0|5.5|1-4 Fee simple|Purchase|GA|0
F106Q1312284|1|722|33|1|90|0|5.625|1-4 Fee simple|No cash-out refinance|FL|1
F106Q1312287|1|711|24|0|64|0|5.375|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1312289|1|787|33|0|21|0|5.875|Condo|Cash-out refinance|FL|0
F106Q1312322|1|696|45|0|69|1|6.0|1-4 Fee simple|No cash-out refinance|others|1
F106Q1312587|0|655|41|0|40|1|5.75|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1312588|0|786|20|0|55|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312589|0|734|56|0|62|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312594|0|675|38|0|40|0|5.625|Condo|Cash-out refinance|others|0
F106Q1312595|1|790|33|0|80|1|5.625|Planned unit development|Purchase|others|0
F106Q1312596|0|618|39|0|71|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312597|0|703|38|0|57|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312598|0|733|26|0|52|0|5.625|Condo|Cash-out refinance|others|0
F106Q1312599|0|752|33|0|62|0|5.625|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1312628|0|662|36|1|90|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312629|0|755|49|0|53|0|6.25|1-4 Fee simple|No cash-out refinance|TN|0
F106Q1312687|0|797|18|0|30|0|6.0|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1312688|0|787|48|0|59|1|6.0|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1312721|1|648|49|0|60|1|5.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1312786|1|781|48|0|64|1|5.875|1-4 Fee simple|No cash-out refinance|TN|0
F106Q1312793|1|715|13|0|64|1|5.875|1-4 Fee simple|No cash-out refinance|CO|0
F106Q1312830|1|751|62|0|52|1|6.125|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1312832|1|814|36|0|36|0|5.875|Condo|Cash-out refinance|others|0
F106Q1312833|1|706|29|0|59|1|5.625|1-4 Fee simple|Purchase|LA|0
F106Q1312834|1|670|12|0|31|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1312835|1|763|38|0|36|1|5.75|Condo|Purchase|others|0
F106Q1312836|1|720|24|0|31|0|5.875|1-4 Fee simple|Cash-out refinance|CO|0
F106Q1312837|1|757|40|0|72|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312838|1|721|11|1|86|1|5.625|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1312839|1|614|35|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|1
F106Q1312840|1|783|14|0|32|1|5.75|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1312841|1|784|52|0|37|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312842|1|790|47|0|57|0|5.75|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1312843|1|620|37|0|77|1|5.875|1-4 Fee simple|No cash-out refinance|WI|1
F106Q1312844|1|603|34|0|66|1|5.75|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1312845|1|786|42|0|20|0|6.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312846|1|637|41|0|80|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312847|1|797|30|0|47|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312848|1|790|8|0|67|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312849|1|748|26|0|41|1|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1312850|1|765|35|0|27|1|6.25|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1312851|1|788|40|0|43|1|6.0|Condo|No cash-out refinance|MI|0
F106Q1312852|1|820|22|0|21|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1312853|1|769|27|0|29|0|6.0|1-4 Fee simple|Purchase|others|0
F106Q1312854|1|736|48|0|80|0|6.0|Planned unit development|Purchase|others|0
F106Q1312855|1|800|44|0|45|1|6.0|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1312856|1|608|54|0|35|1|6.75|Condo|Cash-out refinance|NY|1
F106Q1312857|1|805|27|0|41|1|6.375|1-4 Fee simple|No cash-out refinance|MI|0
F106Q1312858|1|724|42|0|41|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312931|1|674|45|0|34|1|6.25|Planned unit development|Cash-out refinance|others|0
F106Q1312932|1|787|20|0|33|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1312933|1|795|30|0|46|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312934|1|733|39|0|69|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312935|1|756|21|0|33|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312936|1|770|23|0|29|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1312937|1|741|46|0|24|1|5.875|1-4 Fee simple|No cash-out refinance|CA|0
F106Q1312998|1|715|61|0|49|1|6.25|Condo|Cash-out refinance|CA|0
F106Q1313002|1|673|53|0|52|1|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1313003|1|625|3|0|76|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313012|1|697|36|0|64|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313097|1|659|37|0|56|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313098|1|754|30|0|10|1|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1313099|1|744|25|0|37|1|5.5|1-4 Fee simple|Purchase|others|0
F106Q1313100|1|749|20|0|34|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313101|1|626|22|0|70|0|5.625|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1313102|1|780|36|0|80|1|5.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313103|1|745|45|0|45|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313104|1|709|28|0|66|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313105|1|738|22|0|22|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313132|1|672|58|0|39|0|5.875|Planned unit development|No cash-out refinance|FL|0
F106Q1313309|1|794|33|0|36|1|6.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313310|1|755|59|0|80|0|6.25|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1313322|1|615|31|0|63|0|6.625|Manufactured housing|Cash-out refinance|others|0
F106Q1313342|1|768|32|0|22|1|4.75|1-4 Fee simple|No cash-out refinance|PR|0
F106Q1313446|0|776|23|0|47|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313466|0|618|18|0|37|1|6.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313467|0|700|37|0|65|1|6.875|Manufactured housing|Cash-out refinance|others|0
F106Q1313497|0|775|62|0|36|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313540|1|649|48|0|67|0|5.625|1-4 Fee simple|Cash-out refinance|others|1
F106Q1313924|1|696|49|0|30|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313925|1|692|44|0|31|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313926|1|809|31|0|30|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313927|1|802|18|0|14|0|5.875|Planned unit development|Cash-out refinance|others|0
F106Q1313928|1|712|56|0|49|1|5.75|1-4 Fee simple|No cash-out refinance|WI|0
F106Q1313929|1|606|32|0|55|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313930|1|643|29|0|38|0|5.625|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1313931|1|691|24|0|38|0|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313932|1|723|37|0|60|0|5.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313933|1|670|45|0|15|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313934|1|795|26|0|31|0|5.75|1-4 Fee simple|No cash-out refinance|LA|0
F106Q1313935|1|794|28|0|80|0|5.75|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1313936|1|762|40|0|39|1|5.75|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1313937|1|774|15|0|59|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313938|1|791|55|0|20|0|5.75|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1313939|1|732|21|0|68|0|5.5|Condo|No cash-out refinance|GA|0
F106Q1313940|1|623|54|0|48|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313941|1|671|46|0|56|0|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313942|1|746|65|0|20|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313943|1|733|55|0|59|0|5.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313944|1|724|40|0|13|0|5.75|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1313945|1|713|32|0|46|0|5.75|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1313946|1|794|49|0|32|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313947|1|782|43|0|12|1|5.875|1-4 Fee simple|No cash-out refinance|CA|0
F106Q1313948|1|603|33|0|66|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313949|1|673|54|0|50|0|6.125|Condo|Cash-out refinance|others|0
F106Q1313950|1|704|45|0|63|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313951|1|723|41|0|43|1|5.875|1-4 Fee simple|Cash-out refinance|TN|1
F106Q1313952|1|733|37|0|38|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313953|1|711|35|1|84|1|6.0|1-4 Fee simple|Cash-out refinance|others|1
F106Q1313954|1|675|31|0|52|1|5.875|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1313955|1|660|39|0|71|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313956|1|700|45|0|65|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313957|1|732|59|0|80|1|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1313958|1|698|31|0|32|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313959|1|758|28|0|55|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313960|1|814|27|0|51|1|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1313961|1|614|53|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313962|1|817|20|0|35|0|6.0|1-4 Fee simple|Purchase|others|0
F106Q1313963|1|683|52|0|53|1|6.0|1-4 Fee simple|No cash-out refinance|TN|0
F106Q1313964|1|632|45|0|32|0|5.875|1-4 Fee simple|Cash-out refinance|others|1
F106Q1313965|1|651|43|0|63|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313966|1|754|34|0|54|1|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1313967|1|628|25|0|80|0|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1313968|1|794|48|0|26|0|5.875|Planned unit development|Purchase|others|0
F106Q1313969|1|814|32|0|35|0|5.875|1-4 Fee simple|Purchase|AL|0
F106Q1313970|1|755|21|0|38|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313971|1|658|40|0|44|0|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1313972|1|804|40|0|24|0|5.875|Condo|No cash-out refinance|others|0
F106Q1313973|1|726|42|0|44|0|6.125|Condo|Cash-out refinance|others|0
F106Q1313974|1|736|27|0|50|0|5.875|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1313975|1|648|34|0|67|0|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1313976|1|686|14|0|69|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313977|1|781|36|0|67|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1313978|1|605|33|0|80|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313979|1|695|17|0|32|1|6.25|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1313980|1|751|55|0|47|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313981|1|657|49|0|44|1|6.25|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1313982|1|660|19|0|36|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313983|1|661|29|1|85|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313984|1|702|40|0|57|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313985|1|680|51|0|48|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1313986|1|777|22|0|34|1|6.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314022|1|686|37|0|45|0|6.375|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314025|1|719|48|0|28|1|6.625|1-4 Fee simple|Purchase|others|0
F106Q1314026|1|617|44|1|90|1|6.5|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1314064|1|829|14|0|27|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314418|1|744|22|0|9|1|5.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314466|1|763|38|0|64|1|5.375|Manufactured housing|No cash-out refinance|others|0
F106Q1314576|1|727|40|0|61|1|5.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314582|1|705|33|0|63|1|5.75|Manufactured housing|Cash-out refinance|others|0
F106Q1314587|1|673|34|0|40|1|5.875|1-4 Fee simple|No cash-out refinance|TN|0
F106Q1314588|1|657|38|0|80|0|6.875|1-4 Fee simple|Cash-out refinance|others|1
F106Q1314589|1|706|16|0|60|1|5.75|Planned unit development|Cash-out refinance|others|0
F106Q1314590|1|794|13|0|27|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314638|1|684|11|0|30|0|6.0|1-4 Fee simple|Cash-out refinance|others|1
F106Q1314639|1|802|13|0|22|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314640|1|584|999|0|57|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314641|1|720|22|0|43|1|6.375|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314646|1|722|10|0|57|0|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314650|1|719|60|0|38|1|4.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314730|1|673|56|0|49|0|5.5|Condo|Cash-out refinance|FL|0
F106Q1314734|1|663|22|1|90|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314760|1|742|28|0|15|1|6.125|1-4 Fee simple|No cash-out refinance|CA|0
F106Q1314761|1|677|45|0|25|0|7.125|1-4 Fee simple|Cash-out refinance|FL|1
F106Q1314762|1|618|34|0|70|1|7.0|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1314763|1|594|26|0|65|0|7.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314764|1|761|45|0|69|1|7.25|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1314765|1|647|17|0|51|0|7.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314782|1|806|19|0|14|1|5.875|1-4 Fee simple|Purchase|others|0
F106Q1314783|1|816|999|0|80|0|6.25|1-4 Fee simple|Purchase|MI|0
F106Q1314784|1|656|28|0|80|0|6.375|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1314829|1|682|53|0|53|0|5.875|Planned unit development|Purchase|others|0
F106Q1314852|0|725|41|0|14|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314903|1|737|40|0|64|1|7.5|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1314904|1|710|40|0|78|0|4.95|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1314906|1|649|39|0|43|1|6.375|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1314926|1|722|55|0|50|0|4.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1314929|1|300|44|0|66|1|5.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1314930|1|701|49|0|41|0|5.25|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314931|1|578|28|0|45|0|6.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1314948|0|819|24|0|42|0|5.625|Condo|No cash-out refinance|WI|0
F106Q1314949|0|619|43|0|13|1|5.625|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314950|0|754|43|0|46|1|5.625|1-4 Fee simple|No cash-out refinance|WI|0
F106Q1314951|0|751|43|0|44|0|5.625|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314952|0|728|19|0|38|1|5.625|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314953|0|816|54|0|27|1|5.875|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314954|0|730|43|0|78|1|5.5|Planned unit development|No cash-out refinance|others|0
F106Q1314955|0|769|25|0|45|1|5.75|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314956|0|798|11|0|45|1|5.75|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314957|0|756|43|0|45|1|5.625|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314958|0|706|25|0|80|1|5.75|1-4 Fee simple|Purchase|WI|0
F106Q1314959|0|665|40|0|69|1|5.75|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1314960|0|707|13|0|17|1|5.875|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1315001|1|692|37|0|63|1|5.99|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1315013|1|797|15|0|32|1|5.75|Manufactured housing|Cash-out refinance|others|0
F106Q1315035|1|796|12|0|9|0|6.0|1-4 Fee simple|Purchase|MI|0
F106Q1315040|1|735|60|0|42|1|6.375|1-4 Fee simple|Cash-out refinance|MI|1
F106Q1315041|1|778|23|0|19|1|6.375|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1315057|1|740|45|0|59|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1315058|1|773|53|0|63|0|6.125|Manufactured housing|Cash-out refinance|FL|0
F106Q1315059|0|628|52|1|90|0|6.125|Manufactured housing|Purchase|others|0
F106Q1315080|1|803|13|0|19|0|6.0|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1315086|1|738|30|0|53|1|5.695|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1315096|1|782|28|0|80|0|5.75|Condo|Cash-out refinance|others|0
F106Q1315099|1|797|13|0|35|1|5.875|1-4 Fee simple|Purchase|others|0
F106Q1315101|1|798|38|0|70|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315102|1|764|33|0|46|0|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1315103|1|786|37|0|75|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315152|0|802|22|0|29|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1315166|1|762|30|0|55|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315176|1|785|11|0|27|1|5.75|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1315195|1|754|17|0|44|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315252|1|688|28|0|30|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315257|1|733|34|0|41|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F106Q1315262|1|730|34|0|76|1|6.125|1-4 Fee simple|No cash-out refinance|NY|0
F106Q1315302|1|753|13|0|61|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315309|1|787|39|0|80|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315313|1|728|12|0|76|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1315336|1|723|26|0|55|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315345|1|734|46|0|44|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315353|1|658|36|0|42|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315399|1|672|38|0|80|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315409|1|695|24|0|36|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315444|1|749|36|0|77|1|6.125|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1315475|1|694|18|0|74|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315536|1|773|25|1|83|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315544|1|722|50|0|52|1|5.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315572|1|639|30|0|44|1|5.875|Planned unit development|No cash-out refinance|FL|0
F106Q1315687|1|806|20|0|23|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1315727|1|788|14|0|68|1|5.41|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315728|1|667|58|0|79|0|5.35|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315730|1|726|56|0|72|1|5.35|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315731|1|761|19|0|48|1|5.39|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315732|1|635|27|0|79|1|5.71|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315733|1|753|25|0|64|0|5.46|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315734|1|704|34|0|80|1|5.38|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315735|1|710|29|0|69|1|5.46|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315736|1|685|999|0|89|1|5.48|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315738|1|622|36|0|51|1|5.44|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315739|1|800|16|0|45|1|5.4|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315740|1|735|31|0|80|1|5.59|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1315746|0|730|52|0|42|1|6.875|1-4 Fee simple|Cash-out refinance|others|1
F106Q1315748|1|674|34|0|37|0|6.5|1-4 Fee simple|Cash-out refinance|PR|1
F106Q1315751|1|621|31|0|29|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315756|0|693|9|0|55|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315758|0|807|13|0|50|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315805|1|693|46|1|85|1|6.335|1-4 Fee simple|No cash-out refinance|MN|1
F106Q1315810|0|743|47|0|28|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315815|0|755|34|0|18|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315816|0|742|51|0|15|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315820|1|791|49|1|90|0|6.5|Condo|Purchase|others|0
F106Q1315833|1|798|32|0|33|1|6.0|1-4 Fee simple|Purchase|others|0
F106Q1315966|1|788|31|0|25|0|6.3|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1315967|1|708|41|0|16|1|6.43|1-4 Fee simple|Cash-out refinance|FL|1
F106Q1315977|1|712|49|0|36|0|6.3|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315981|1|798|11|0|45|1|6.36|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315990|1|781|25|0|36|1|5.88|1-4 Fee simple|Cash-out refinance|others|0
F106Q1315996|1|751|31|0|31|1|6.01|1-4 Fee simple|Cash-out refinance|others|0
F106Q1316002|1|794|37|0|49|1|5.84|1-4 Fee simple|Cash-out refinance|others|0
F106Q1316006|1|802|21|0|44|1|5.99|1-4 Fee simple|Cash-out refinance|others|0
F106Q1316007|1|650|49|0|40|1|6.4|1-4 Fee simple|Cash-out refinance|others|0
F106Q1316008|1|794|44|0|23|0|6.58|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1316011|1|754|47|0|40|1|6.31|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1316014|1|800|33|0|27|1|6.24|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1316018|1|808|17|0|15|1|6.24|1-4 Fee simple|Cash-out refinance|others|0
F106Q1316033|1|743|45|0|42|0|6.31|1-4 Fee simple|Cash-out refinance|FL|0
